-2.555995 2.104881 2.074925 
-2.580148 2.148661 1.917846 
-2.597154 2.195680 1.760766 
-2.606595 2.244781 1.603687 
-2.608175 2.292786 1.446607 
-2.602673 2.336863 1.289527 
-2.591002 2.377256 1.139637 
-2.574020 2.414171 1.104414 
-2.557373 2.447239 1.032761 
-2.538627 2.478652 1.014129 
-2.521507 2.506162 0.957593 
-2.503336 2.531984 0.938029 
-2.485782 2.555920 0.918187 
-2.468925 2.577975 0.918187 
-2.453596 2.598030 0.857772 
-2.437653 2.616466 0.730853 
-2.419099 2.633099 0.580438 
-2.391461 2.651223 0.427368 
-2.348562 2.670761 0.270289 
-2.300377 2.684112 0.113209 
-2.250697 2.689760 -0.043871 
-2.200745 2.687567 -0.200950 
-2.151751 2.677587 -0.358030 
-2.104922 2.660066 -0.515109 
-2.061410 2.635434 -0.672189 
-2.022287 2.604299 -0.829269 
-1.996069 2.575674 -0.986348 
-1.980417 2.552014 -1.143428 
-1.970898 2.531115 -1.284078 
-1.966061 2.514706 -1.126998 
-1.957993 2.497738 -1.233296 
-1.952882 2.483173 -1.076216 
-1.945765 2.469975 -1.233296 
-1.942057 2.459411 -1.076216 
-1.936018 2.448213 -1.233296 
-1.933013 2.439648 -1.076216 
-1.928052 2.430450 -1.203464 
-1.925487 2.423783 -1.046385 
-1.921239 2.416439 -0.889305 
-1.914560 2.408206 -0.732226 
-1.901997 2.396912 -0.575146 
-1.884388 2.385497 -0.418066 
-1.855527 2.372675 -0.260987 
-1.807220 2.359774 -0.103907 
-1.757490 2.354588 0.053173 
-1.707561 2.357245 0.210252 
-1.658662 2.367680 0.367332 
-1.611997 2.385637 0.524411 
-1.568716 2.410672 0.681491 
-1.529885 2.442170 0.838571 
-1.498815 2.476733 0.995650 
-1.480917 2.504342 1.152730 
-1.469872 2.529203 1.309810 
-1.464440 2.549541 1.425735 
-1.461796 2.567646 1.268656 
-1.456667 2.584099 1.218378 
-1.450719 2.600274 1.168101 
-1.443781 2.616560 1.014671 
-1.435386 2.630067 0.857591 
-1.408301 2.656810 0.543432 
-1.382861 2.672179 0.386353 
-1.340124 2.689564 0.229273 
-1.291432 2.700928 0.072193 
-1.241562 2.704534 -0.084886 
-1.191742 2.700295 -0.241966 
-1.143199 2.688315 -0.399046 
-1.097127 2.668888 -0.556125 
-1.054662 2.642493 -0.713205 
-1.018224 2.610970 -0.870284 
-0.994317 2.582615 -1.016783 
-0.979781 2.559120 -1.110854 
-0.969359 2.538080 -1.146565 
-0.960829 2.519194 -1.058784 
-0.951116 2.501912 -0.948662 
-0.938298 2.484038 -0.850217 
-0.923822 2.467552 -0.693137 
-0.903515 2.450684 -0.536058 
-0.878112 2.435593 -0.378978 
-0.833402 2.417788 -0.221899 
-0.784628 2.406784 -0.064819 
-0.734733 2.403545 0.092261 
-0.684946 2.408152 0.249340 
-0.636492 2.420490 0.406420 
-0.590565 2.440256 0.563500 
-0.548295 2.466964 0.720579 
-0.511810 2.499002 0.877659 
-0.488297 2.527309 1.002457 
-0.473243 2.550881 1.059410 
-0.461301 2.572161 1.059410 
-0.450482 2.591440 0.949327 
-0.437685 2.609310 0.850928 
-0.423234 2.625791 0.701971 
-0.402870 2.643012 0.544891 
-0.373421 2.660861 0.387812 
-0.327135 2.679769 0.230732 
-0.278460 2.691203 0.073652 
-0.228595 2.694883 -0.083427 
-0.178769 2.690716 -0.240507 
-0.130208 2.678806 -0.397586 
-0.084108 2.659447 -0.554666 
-0.041604 2.633114 -0.711746 
-0.005177 2.601692 -0.868825 
0.018810 2.573328 -0.994550 
0.034155 2.549713 -1.051794 
0.046332 2.528396 -1.051794 
0.057367 2.509079 -0.941235 
0.070418 2.491162 -0.842261 
0.085175 2.474624 -0.692157 
0.105477 2.457795 -0.535077 
0.136874 2.439183 -0.377997 
0.183345 2.420730 -0.220918 
0.232130 2.409774 -0.063838 
0.282028 2.406584 0.093241 
0.331810 2.411240 0.250321 
0.380252 2.423625 0.407401 
0.426160 2.443437 0.564480 
0.468403 2.470185 0.721560 
0.504895 2.502292 0.878640 
0.528356 2.530594 1.003336 
0.543378 2.554161 1.060257 
0.554173 2.573436 1.023580 
0.566030 2.592896 0.929901 
0.579445 2.610881 0.810134 
0.595392 2.627637 0.655519 
0.617465 2.644610 0.498440 
0.650682 2.662689 0.341360 
0.697797 2.679427 0.184280 
0.746950 2.688589 0.027201 
0.796932 2.689949 -0.129879 
0.846511 2.683474 -0.286959 
0.894466 2.669322 -0.444038 
0.939617 2.647842 -0.601118 
0.980852 2.619564 -0.758197 
1.013592 2.588559 -0.912451 
1.033771 2.562469 -1.033816 
1.046516 2.541062 -1.052436 
1.057532 2.521748 -1.015597 
1.068388 2.504246 -0.921457 
1.082080 2.486211 -0.821015 
1.097511 2.469639 -0.720573 
1.114639 2.454600 -0.563494 
1.172115 2.424314 -0.249335 
1.213064 2.413887 -0.092255 
1.262852 2.409281 0.064825 
1.312747 2.412520 0.221904 
1.361521 2.423524 0.378984 
1.407973 2.442023 0.536064 
1.450959 2.467561 0.693143 
1.489421 2.499509 0.850223 
1.514434 2.527994 0.977980 
1.530404 2.551701 1.035855 
1.543083 2.573098 1.017257 
1.555130 2.592591 0.923213 
1.568763 2.610616 0.822905 
1.584226 2.627284 0.670134 
1.604389 2.643263 0.513055 
1.635676 2.660889 0.355975 
1.682542 2.678315 0.198896 
1.731556 2.688194 0.041816 
1.781512 2.690284 -0.115264 
1.831181 2.684534 -0.272343 
1.879338 2.671084 -0.429423 
1.924798 2.650267 -0.586503 
1.966442 2.622594 -0.743582 
2.003245 2.588748 -0.895746 
2.034491 2.549714 -0.998221 
2.048412 2.528119 -0.998221 
2.061043 2.508524 -0.941113 
2.074098 2.490606 -0.842129 
2.107392 2.453303 -0.692008 
2.145890 2.421399 -0.534928 
2.188905 2.395910 -0.377849 
2.235378 2.377464 -0.220769 
2.284165 2.366515 -0.063690 
2.330185 2.363580 0.093390 
2.372229 2.367518 -0.063690 
2.410249 2.365093 -0.220769 
2.444492 2.357408 -0.105983 
2.474548 2.354211 -0.263063 
2.502892 2.346578 -0.263063 
2.529236 2.339483 -0.329343 
2.551773 2.331780 -0.329343 
2.572311 2.324760 -0.380069 
2.591024 2.317284 -0.380069 
2.607738 2.310608 -0.431758 
2.624656 2.302813 -0.449375 
2.639649 2.295582 -0.467138 
2.652720 2.288989 -0.502978 
2.663958 2.282806 -0.594287 
2.675673 2.274889 -0.690841 
2.687966 2.264726 -0.794641 
2.700594 2.251862 -0.906747 
2.711648 2.237737 -1.048969 
2.723914 2.216407 -1.196620 
2.737536 2.181715 -1.351324 
2.748422 2.132914 -1.508403 
2.751540 2.083011 -1.665483 
2.746812 2.033235 -1.822563 
2.734357 1.984812 -1.979642 
2.714479 1.938933 -2.136722 
2.687669 1.896728 -2.293802 
2.664284 1.870226 -2.450881 
2.643992 1.853454 -2.607961 
2.628602 1.844361 -2.765040 
2.615901 1.839339 -2.922120 
2.605661 1.837055 -2.765040 
2.594961 1.832824 -2.922120 
2.586721 1.830986 -2.765040 
2.578020 1.827545 -2.922120 
2.569780 1.825707 -2.765040 
2.563080 1.823058 -2.919890 
2.556835 1.821650 -2.762810 
2.550126 1.818980 -2.866134 
2.545749 1.817743 -2.709054 
2.540828 1.815471 -2.866134 
2.536451 1.814234 -2.709054 
2.531530 1.811962 -2.866134 
2.529153 1.811290 -2.709054 
2.526232 1.809941 -2.866134 
2.523855 1.809270 -2.709054 
2.520934 1.807921 -2.866134 
2.518557 1.807249 -2.709054 
2.515636 1.805901 -2.866134 
2.512540 1.805025 -3.023214 
2.511774 1.804873 -2.709054 
2.508853 1.803524 -2.799234 
2.505823 1.802444 -2.764427 
2.505120 1.802166 -2.798846 
2.504538 1.801958 -2.696917 
2.503566 1.801495 -2.853997 
2.503155 1.801373 -2.696917 
2.502182 1.800910 -2.853997 
2.501772 1.800788 -2.696917 
2.500799 1.800325 -2.539838 
2.499043 1.799119 -2.382758 
2.494299 1.794621 -2.225678 
2.489639 1.788552 -2.068599 
2.481371 1.773338 -1.911519 
2.471240 1.744763 -1.754439 
2.462109 1.695604 -1.597360 
2.460781 1.645622 -1.440280 
2.467288 1.596047 -1.283200 
2.481471 1.548100 -1.126121 
2.502979 1.502963 -0.969041 
2.531283 1.461746 -0.811962 
2.556643 1.435002 -0.654882 
2.580711 1.416519 -0.497802 
2.599925 1.406077 -0.340723 
2.616500 1.400200 -0.204916 
2.630709 1.397247 -0.090522 
2.642750 1.396154 -0.247602 
2.655055 1.393044 -0.313615 
2.665543 1.389642 -0.464999 
2.676605 1.384093 -0.608204 
2.688398 1.375882 -0.725181 
2.698914 1.366562 -0.853458 
2.709788 1.354097 -1.002086 
2.721020 1.336523 -1.153998 
2.733796 1.307667 -1.311077 
2.746636 1.259344 -1.468157 
2.751759 1.209607 -1.625237 
2.749038 1.159681 -1.782316 
2.738541 1.110795 -1.939396 
2.720526 1.064154 -2.096476 
2.695436 1.020905 -2.253555 
2.670842 0.990663 -2.377293 
2.650061 0.970741 -2.488117 
2.632000 0.956912 -2.548572 
2.616293 0.946326 -2.548572 
2.602586 0.937088 -2.529278 
2.588769 0.927383 -2.470621 
2.576601 0.917724 -2.368478 
2.563758 0.905193 -2.256705 
2.550449 0.888932 -2.132649 
2.539408 0.871394 -1.981397 
2.525986 0.840563 -1.824343 
2.513444 0.792162 -1.667263 
2.508628 0.742394 -1.510184 
2.511657 0.692486 -1.353104 
2.522456 0.643666 -1.196025 
2.540759 0.597137 -1.038945 
2.566115 0.554043 -0.881865 
2.591053 0.523762 -0.757501 
2.611787 0.504154 -0.669414 
2.629945 0.489785 -0.608204 
2.645739 0.478789 -0.608204 
2.659532 0.469185 -0.647196 
2.673554 0.458588 -0.707364 
2.685953 0.447987 -0.812616 
2.698017 0.435248 -0.922795 
2.711665 0.417221 -1.043203 
2.724111 0.395861 -1.191347 
2.737155 0.363150 -1.346375 
2.748282 0.314403 -1.503454 
2.751647 0.264517 -1.660534 
2.747166 0.214718 -1.817614 
2.734950 0.166233 -1.974693 
2.715300 0.120256 -2.131773 
2.688699 0.077920 -2.282942 
2.664156 0.049489 -2.409764 
2.643596 0.031021 -2.474285 
2.625451 0.016725 -2.515023 
2.609551 0.005216 -2.515023 
2.595651 -0.004846 -2.455767 
2.582372 -0.015713 -2.396511 
2.557951 -0.040952 -2.162532 
2.544711 -0.060652 -2.034576 
2.532179 -0.085709 -1.899632 
2.518347 -0.126245 -1.742552 
2.509802 -0.175509 -1.585473 
2.509068 -0.225503 -1.428393 
2.516164 -0.274997 -1.271314 
2.530915 -0.322772 -1.114234 
2.552959 -0.367650 -0.957154 
2.579600 -0.405475 -0.800590 
2.601740 -0.428297 -0.689133 
2.622022 -0.445007 -0.606210 
2.637804 -0.455949 -0.567272 
2.651370 -0.464592 -0.586243 
2.665040 -0.473671 -0.643865 
2.677042 -0.482679 -0.743892 
2.689683 -0.494313 -0.874355 
2.701665 -0.508641 -0.999497 
2.715542 -0.530229 -1.132640 
2.730041 -0.561174 -1.289720 
2.743910 -0.609212 -1.446800 
2.750094 -0.658828 -1.603879 
2.748440 -0.708800 -1.760959 
2.738989 -0.757899 -1.918038 
2.721974 -0.804915 -2.075118 
2.697813 -0.848690 -2.232198 
2.672822 -0.880799 -2.353850 
2.650016 -0.903711 -2.467254 
2.631828 -0.918250 -2.528704 
2.616007 -0.929375 -2.528704 
2.602187 -0.939094 -2.470023 
2.588016 -0.950358 -2.388270 
2.575310 -0.962273 -2.278594 
2.562986 -0.976675 -2.152244 
2.548761 -0.998319 -2.018220 
2.533892 -1.029303 -1.861140 
2.519578 -1.077210 -1.704061 
2.512935 -1.126767 -1.546981 
2.514125 -1.176753 -1.389901 
2.523121 -1.225937 -1.232822 
2.539700 -1.273108 -1.075742 
2.563454 -1.317106 -0.918663 
2.587928 -1.349158 -0.797876 
2.610206 -1.371999 -0.686125 
2.628469 -1.386953 -0.624086 
2.644354 -1.398392 -0.624086 
2.658239 -1.408391 -0.683235 
2.672484 -1.419986 -0.765759 
2.685275 -1.432285 -0.876738 
2.697187 -1.446598 -1.001632 
2.710991 -1.468175 -1.134593 
2.725412 -1.499111 -1.291672 
2.739188 -1.547176 -1.448752 
2.745275 -1.596804 -1.605832 
2.743523 -1.646773 -1.762911 
2.733977 -1.695854 -1.919991 
2.716870 -1.742836 -2.077071 
2.692623 -1.786564 -2.234150 
2.661835 -1.825960 -2.355988 
2.640917 -1.846888 -2.423884 
2.622450 -1.863010 -2.445124 
2.606121 -1.876665 -2.424266 
2.591656 -1.889283 -2.360569 
2.576758 -1.904051 -2.292982 
2.563988 -1.918548 -2.186367 
2.535117 -1.959370 -2.068784 
2.511234 -2.003297 -1.911704 
2.494517 -2.050420 -1.754625 
2.485377 -2.099577 -1.597545 
2.484040 -2.149560 -1.440465 
2.490538 -2.199135 -1.283386 
2.504711 -2.247085 -1.440465 
2.511209 -2.296660 -1.597545 
2.509979 -2.342664 -1.754625 
2.502510 -2.382833 -1.911704 
2.488825 -2.421408 -1.962635 
2.474463 -2.456166 -2.049196 
2.458323 -2.487289 -2.067219 
2.442503 -2.516496 -2.085416 
2.428200 -2.541791 -2.140558 
2.413094 -2.565371 -2.159559 
2.398614 -2.587054 -2.159559 
2.385470 -2.606738 -2.217278 
2.371873 -2.624756 -2.317502 
2.354603 -2.643417 -2.426504 
2.336153 -2.659439 -2.574842 
2.308590 -2.676980 -2.731921 
2.263762 -2.696446 -2.889001 
2.216442 -2.708659 -3.046081 
2.166670 -2.713428 3.080025 
2.067955 -2.699506 2.765866 
2.021443 -2.681158 2.608786 
1.978373 -2.655761 2.451707 
1.939807 -2.623938 2.294627 
1.914611 -2.595431 2.137547 
1.899615 -2.571868 1.980468 
1.890571 -2.551040 1.823388 
1.886359 -2.534723 1.980468 
1.879052 -2.517895 1.875807 
1.874499 -2.503434 2.032887 
1.868000 -2.490385 1.875807 
1.864707 -2.479923 2.032887 
1.859204 -2.468875 1.875807 
1.856540 -2.460413 2.032887 
1.852033 -2.451364 1.907764 
1.849734 -2.444802 2.064844 
1.845858 -2.437606 2.221924 
1.839727 -2.429560 2.379003 
1.828958 -2.419271 2.536083 
1.813180 -2.408349 2.693163 
1.786191 -2.395364 2.850242 
1.738298 -2.381002 3.007322 
1.688748 -2.374308 -3.118784 
1.638761 -2.375449 -2.961704 
1.589568 -2.384395 -2.804625 
1.542380 -2.400926 -2.647545 
1.498359 -2.424636 -2.490465 
1.458589 -2.454940 -2.333386 
1.425371 -2.489709 -2.176306 
1.404757 -2.519487 -2.019226 
1.392734 -2.544476 -1.862147 
1.386610 -2.564897 -1.705067 
1.384166 -2.582987 -1.862147 
1.378642 -2.601409 -1.912259 
1.372751 -2.617986 -2.065082 
1.364561 -2.633183 -2.222161 
1.352327 -2.649230 -2.379241 
1.335559 -2.665243 -2.536321 
1.313783 -2.680310 -2.693400 
1.278795 -2.697133 -2.850480 
1.230899 -2.711484 -3.007560 
1.181347 -2.718166 3.118546 
1.131361 -2.717013 2.961466 
1.082169 -2.708056 2.804387 
1.034985 -2.691513 2.647307 
0.990970 -2.667793 2.490228 
0.951207 -2.637479 2.333148 
0.921826 -2.606711 2.178284 
0.903897 -2.580922 2.061365 
0.892585 -2.559743 2.025087 
0.883299 -2.540729 2.060699 
0.874140 -2.523552 2.169496 
0.862038 -2.505813 2.305077 
0.847074 -2.489236 2.455957 
0.826815 -2.472663 2.613037 
0.795450 -2.454347 2.770116 
0.750768 -2.436940 2.927196 
0.701913 -2.426303 3.084276 
0.651995 -2.423438 -3.041830 
0.602243 -2.428418 -2.884750 
0.553884 -2.441120 -2.727671 
0.508106 -2.461230 -2.570591 
0.466038 -2.488253 -2.413511 
0.429503 -2.520824 -2.256432 
0.406385 -2.549083 -2.132403 
0.391577 -2.572619 -2.075693 
0.380939 -2.591867 -2.112255 
0.369253 -2.611298 -2.205608 
0.356034 -2.629246 -2.324836 
0.340340 -2.645956 -2.478486 
0.318221 -2.663234 -2.635565 
0.284968 -2.681661 -2.792645 
0.237981 -2.698757 -2.949725 
0.188898 -2.708291 -3.106804 
0.138929 -2.710030 3.019301 
0.089302 -2.703931 2.862222 
0.041241 -2.690143 2.705142 
-0.004072 -2.669007 2.548062 
-0.045521 -2.641043 2.390983 
-0.078208 -2.610554 2.237825 
-0.098794 -2.584411 2.136000 
-0.112465 -2.562855 2.117054 
-0.124293 -2.543400 2.135779 
-0.136484 -2.524170 2.154504 
-0.147938 -2.506827 2.255690 
-0.161323 -2.490440 2.409089 
-0.179888 -2.473742 2.566169 
-0.242361 -2.441149 2.880328 
-0.290664 -2.428234 3.037408 
-0.340393 -2.423034 -3.088698 
-0.390323 -2.425678 -2.931618 
-0.439225 -2.436099 -2.774539 
-0.485894 -2.454043 -2.617459 
-0.529182 -2.479066 -2.460379 
-0.568023 -2.510553 -2.303300 
-0.593715 -2.539118 -2.152662 
-0.609270 -2.562763 -2.056903 
-0.620450 -2.583922 -2.020711 
-0.629624 -2.602917 -2.109552 
-0.640034 -2.620333 -2.202754 
-0.651698 -2.636265 -2.341562 
-0.668039 -2.653091 -2.497686 
-0.690041 -2.669607 -2.654766 
-0.725203 -2.688218 -2.811845 
-0.772509 -2.704409 -2.968925 
-0.821766 -2.712999 -3.126005 
-0.871759 -2.713779 3.000101 
-0.921260 -2.706728 2.843021 
-0.969048 -2.692020 2.685942 
-1.013946 -2.670018 2.528862 
-1.054850 -2.641262 2.371783 
-1.085670 -2.611389 2.215803 
-1.105238 -2.585380 2.115690 
-1.118238 -2.563932 2.096980 
-1.129478 -2.544579 2.115483 
-1.140048 -2.527132 2.209019 
-1.153376 -2.509163 2.328547 
-1.169212 -2.492427 2.482736 
-1.191305 -2.475321 2.639816 
-1.224538 -2.457089 2.796895 
-1.271597 -2.440194 2.953975 
-1.320719 -2.430868 3.111054 
-1.370696 -2.429341 -3.015051 
-1.420296 -2.435651 -2.857972 
-1.468298 -2.449643 -2.700892 
-1.513521 -2.470972 -2.543812 
-1.554850 -2.499112 -2.386733 
-1.587567 -2.529889 -2.232964 
-1.607924 -2.556002 -2.131526 
-1.621445 -2.577534 -2.112633 
-1.633142 -2.596966 -2.131308 
-1.644145 -2.614496 -2.225761 
-1.658024 -2.632565 -2.326635 
-1.673786 -2.649288 -2.483715 
-1.695873 -2.666355 -2.640794 
-1.729101 -2.684542 -2.797874 
-1.776177 -2.701392 -2.954954 
-1.825308 -2.710670 -3.112033 
-1.875287 -2.712148 3.014072 
-1.924881 -2.705789 2.856993 
-1.972869 -2.691750 2.699913 
-2.018071 -2.670377 2.542834 
-2.059373 -2.642196 2.385754 
-2.095758 -2.607901 2.231844 
-2.126455 -2.568434 2.130494 
-2.153001 -2.526063 2.130494 
-2.179548 -2.483692 2.281542 
-2.212168 -2.445799 2.438622 
-2.250314 -2.413474 2.595701 
-2.293047 -2.387515 2.752781 
-2.339315 -2.368561 2.909860 
-2.383583 -2.358115 3.066940 
-2.421610 -2.355271 3.131119 
-2.455611 -2.354915 2.974039 
-2.487751 -2.349478 2.925357 
-2.515984 -2.343277 2.843450 
-2.542425 -2.335151 2.860188 
-2.566818 -2.328100 2.793568 
-2.587418 -2.320626 2.793568 
-2.606017 -2.313879 2.759527 
-2.624738 -2.306356 2.725041 
-2.641594 -2.298899 2.725041 
-2.656449 -2.292326 2.672552 
-2.669529 -2.285698 2.636678 
-2.682777 -2.278376 2.581834 
-2.694303 -2.271153 2.487426 
-2.706367 -2.261902 2.386614 
-2.717439 -2.251484 2.285802 
-2.728248 -2.239035 2.137475 
-2.739424 -2.221472 1.985760 
-2.757726 -2.165653 1.676966 
-2.763024 -2.115934 1.519886 
-2.760480 -2.065999 1.362807 
-2.750155 -2.017077 1.205727 
-2.732304 -1.970372 1.048647 
-2.707367 -1.927034 0.891568 
-2.682968 -1.896815 0.734488 
-2.662390 -1.878232 0.577409 
-2.646769 -1.868055 0.420329 
-2.633898 -1.862303 0.263249 
-2.623554 -1.859515 0.379245 
-2.612843 -1.855246 0.222166 
-2.604598 -1.853384 0.379245 
-2.595887 -1.849912 0.222166 
-2.589641 -1.848501 0.379245 
-2.582931 -1.845827 0.224231 
-2.576680 -1.844401 0.381310 
-2.569962 -1.841708 0.260644 
-2.565624 -1.840551 0.417723 
-2.560765 -1.838394 0.260644 
-2.556427 -1.837237 0.417723 
-2.551567 -1.835080 0.260644 
-2.549229 -1.834456 0.417723 
-2.546369 -1.833187 0.260644 
-2.544032 -1.832563 0.417723 
-2.541172 -1.831294 0.260644 
-2.538834 -1.830671 0.417723 
-2.535974 -1.829401 0.295187 
-2.533542 -1.828662 0.452267 
-2.530536 -1.827201 0.295187 
-2.530104 -1.827070 0.452267 
-2.527098 -1.825610 0.295187 
-2.526666 -1.825478 0.452267 
-2.525660 -1.824990 0.295187 
-2.525228 -1.824858 0.452267 
-2.524222 -1.824370 0.295187 
-2.523790 -1.824238 0.452267 
-2.522784 -1.823750 0.295187 
-2.522352 -1.823618 0.452267 
-2.521347 -1.823130 0.609346 
-2.519547 -1.821874 0.766426 
-2.514751 -1.817256 0.923506 
-2.510198 -1.811233 1.080585 
-2.502098 -1.796056 1.237665 
-2.492219 -1.767506 1.394745 
-2.483462 -1.718279 1.551824 
-2.482513 -1.668288 1.708904 
-2.489397 -1.618764 1.865984 
-2.503943 -1.570926 2.023063 
-2.525793 -1.525954 2.180143 
-2.554410 -1.484952 2.337222 
-2.580208 -1.458156 2.494302 
-2.604231 -1.439997 2.651382 
-2.623408 -1.429762 2.808461 
-2.639958 -1.424036 2.960839 
-2.654121 -1.421447 2.803759 
-2.666686 -1.417033 2.752883 
-2.679432 -1.411813 2.666434 
-2.690540 -1.406098 2.558474 
-2.702192 -1.398412 2.443470 
-2.714532 -1.388058 2.318151 
-2.724415 -1.377393 2.165457 
-2.735045 -1.361676 2.010931 
-2.749622 -1.330723 1.853851 
-2.763586 -1.282713 1.696771 
-2.769868 -1.233109 1.539692 
-2.768313 -1.183133 1.382612 
-2.758960 -1.134016 1.225532 
-2.742037 -1.086967 1.068453 
-2.717963 -1.043144 0.911373 
-2.693083 -1.011047 0.789907 
-2.670391 -0.988150 0.677277 
-2.652184 -0.973509 0.615682 
-2.636348 -0.962306 0.615682 
-2.622511 -0.952518 0.674478 
-2.608322 -0.941173 0.735935 
-2.595734 -0.929772 0.822281 
-2.583963 -0.917099 0.931466 
-2.570598 -0.899124 1.051093 
-2.556111 -0.873804 1.198564 
-2.542569 -0.839119 1.353151 
-2.531772 -0.790299 1.510230 
-2.528746 -0.740390 1.667310 
-2.533564 -0.690623 1.824389 
-2.566069 -0.596379 2.138549 
-2.592956 -0.554224 2.295628 
-2.616438 -0.527710 2.423866 
-2.636905 -0.509841 2.508825 
-2.654841 -0.496688 2.548508 
-2.670549 -0.486100 2.548508 
-2.684257 -0.476860 2.490622 
-2.696302 -0.467685 2.390056 
-2.708996 -0.455824 2.258665 
-2.722369 -0.439550 2.134409 
-2.735986 -0.418003 2.001916 
-2.751127 -0.385088 1.844837 
-2.764658 -0.336954 1.687757 
-2.770492 -0.287295 1.530678 
-2.768487 -0.237335 1.373598 
-2.758691 -0.188304 1.216518 
-2.741345 -0.141410 1.059439 
-2.716877 -0.097806 0.902359 
-2.691486 -0.065653 0.780033 
-2.668595 -0.043007 0.667499 
-2.650449 -0.028704 0.626754 
-2.634548 -0.017189 0.626754 
-2.620647 -0.007123 0.686017 
-2.606385 0.004553 0.768729 
-2.593573 0.016945 0.880026 
-2.580105 0.033237 1.004579 
-2.566400 0.054798 1.137291 
-2.552086 0.085723 1.294370 
-2.538440 0.133825 1.451450 
-2.532487 0.183469 1.608530 
